customer_id,customer_segment,customer_country,customer_state,customer_city,customer_zipcode,latitude,longitude,customer_country_key,customer_state_key,customer_city_key,customer_zipcode_key
12385,Consumer,EE. UU.,VA,Henrico,23233,37.66836166,-77.65823364,EE UU,VA,HENRICO,23233
8799,Consumer,EE. UU.,CA,Stockton,95206,38.00037384,-121.2257538,EE UU,CA,STOCKTON,95206
2911,Corporate,Puerto Rico,PR,Caguas,725,18.22272873,-66.37052918,PUERTO RICO,PR,CAGUAS,725
10948,Corporate,Puerto Rico,PR,Caguas,725,18.2520752,-66.37052155,PUERTO RICO,PR,CAGUAS,725
7360,Consumer,Puerto Rico,PR,Caguas,725,18.27698326,-66.37052918,PUERTO RICO,PR,CAGUAS,725
4248,Consumer,EE. UU.,OR,Eugene,97402,44.05007172,-123.1093521,EE UU,OR,EUGENE,97402
2305,Consumer,EE. UU.,CA,Temecula,92592,33.50244904,-117.1325531,EE UU,CA,TEMECULA,92592
4233,Consumer,EE. UU.,MD,Parkville,21234,39.3816185,-76.54323578,EE UU,MD,PARKVILLE,21234
6859,Consumer,EE. UU.,CO,Littleton,80126,39.522995,-104.9482193,EE UU,CO,LITTLETON,80126
2350,Consumer,EE. UU.,CT,West Haven,6516,41.27688217,-72.96446991,EE UU,CT,WEST HAVEN,6516
1572,Consumer,EE. UU.,AZ,Yuma,85364,32.68590164,-114.6244736,EE UU,AZ,YUMA,85364
1105,Consumer,EE. UU.,MI,Wyandotte,48192,42.20660782,-83.1534729,EE UU,MI,WYANDOTTE,48192
4658,Consumer,EE. UU.,WA,Seattle,98115,47.67869949,-122.3217621,EE UU,WA,SEATTLE,98115
11950,Home Office,Puerto Rico,PR,Caguas,725,18.24241066,-66.37062836,PUERTO RICO,PR,CAGUAS,725
11281,Home Office,Puerto Rico,PR,Caguas,725,18.29789352,-66.37062836,PUERTO RICO,PR,CAGUAS,725
12420,Home Office,Puerto Rico,PR,Caguas,725,18.21581268,-66.37055969,PUERTO RICO,PR,CAGUAS,725
11676,Home Office,Puerto Rico,PR,Caguas,725,18.2575016,-66.37055969,PUERTO RICO,PR,CAGUAS,725
9453,Home Office,Puerto Rico,PR,Caguas,725,18.21608162,-66.37056732,PUERTO RICO,PR,CAGUAS,725
9760,Consumer,Puerto Rico,PR,Caguas,725,18.21571159,-66.37055969,PUERTO RICO,PR,CAGUAS,725
4131,Consumer,Puerto Rico,PR,Guayama,784,17.98249054,-66.1126709,PUERTO RICO,PR,GUAYAMA,784
11566,Consumer,Puerto Rico,PR,Caguas,725,18.28876495,-66.37057495,PUERTO RICO,PR,CAGUAS,725
7915,Consumer,Puerto Rico,PR,Caguas,725,18.29914856,-66.37062836,PUERTO RICO,PR,CAGUAS,725
8597,Corporate,Puerto Rico,PR,Caguas,725,18.26124382,-66.3706131,PUERTO RICO,PR,CAGUAS,725
11350,Consumer,EE. UU.,MI,Dearborn,48126,42.31448364,-83.19998169,EE UU,MI,DEARBORN,48126
1149,Consumer,Puerto Rico,PR,Caguas,725,18.28394127,-66.37052918,PUERTO RICO,PR,CAGUAS,725
2123,Consumer,Puerto Rico,PR,Caguas,725,18.28244591,-66.37054443,PUERTO RICO,PR,CAGUAS,725
4654,Consumer,EE. UU.,CA,Oakland,94601,37.77067184,-122.2113724,EE UU,CA,OAKLAND,94601
567,Corporate,EE. UU.,NV,Las Vegas,89103,36.11319351,-115.1816711,EE UU,NV,LAS VEGAS,89103
9743,Home Office,EE. UU.,CA,San Francisco,94110,37.75743866,-122.4193726,EE UU,CA,SAN FRANCISCO,94110
4495,Consumer,Puerto Rico,PR,Caguas,725,18.20514679,-66.37059021,PUERTO RICO,PR,CAGUAS,725
5146,Consumer,EE. UU.,CA,Santa Ana,92707,33.66559982,-117.8830566,EE UU,CA,SANTA ANA,92707
3753,Home Office,EE. UU.,CA,Fresno,93722,36.85815048,-119.7859116,EE UU,CA,FRESNO,93722
5580,Home Office,EE. UU.,CA,Moreno Valley,92557,33.94717026,-117.253624,EE UU,CA,MORENO VALLEY,92557
11245,Consumer,Puerto Rico,PR,Caguas,725,18.29695511,-66.37052918,PUERTO RICO,PR,CAGUAS,725
10200,Consumer,Puerto Rico,PR,Caguas,725,18.27331543,-66.37060547,PUERTO RICO,PR,CAGUAS,725
7843,Consumer,Puerto Rico,PR,Caguas,725,18.24921989,-66.37050629,PUERTO RICO,PR,CAGUAS,725
465,Consumer,Puerto Rico,PR,Caguas,725,18.22563362,-66.04745483,PUERTO RICO,PR,CAGUAS,725
8724,Consumer,Puerto Rico,PR,Caguas,725,18.20038986,-66.37050629,PUERTO RICO,PR,CAGUAS,725
8225,Home Office,EE. UU.,CA,Encinitas,92024,33.04647064,-117.2896729,EE UU,CA,ENCINITAS,92024
11919,Home Office,EE. UU.,NY,New York,10011,40.73928452,-73.99893189,EE UU,NY,NEW YORK,10011
1213,Home Office,EE. UU.,OR,Eugene,97402,44.05007172,-123.1093521,EE UU,OR,EUGENE,97402
502,Home Office,EE. UU.,NY,South Richmond Hill,11419,40.68925095,-74.0466919,EE UU,NY,SOUTH RICHMOND HILL,11419
9048,Home Office,EE. UU.,CA,Stockton,95207,37.9607048,-121.3056793,EE UU,CA,STOCKTON,95207
9515,Consumer,Puerto Rico,PR,Caguas,725,18.25284767,-66.37052918,PUERTO RICO,PR,CAGUAS,725
10323,Consumer,Puerto Rico,PR,Caguas,725,18.24311256,-66.37062836,PUERTO RICO,PR,CAGUAS,725
2816,Consumer,Puerto Rico,PR,Caguas,725,18.29204369,-66.37051392,PUERTO RICO,PR,CAGUAS,725
9073,Consumer,Puerto Rico,PR,Bayamon,957,18.38011932,-66.18312836,PUERTO RICO,PR,BAYAMON,957
9519,Consumer,Puerto Rico,PR,Caguas,725,18.20751572,-66.37062073,PUERTO RICO,PR,CAGUAS,725
8994,Consumer,Puerto Rico,PR,Caguas,725,18.24777412,-66.37054443,PUERTO RICO,PR,CAGUAS,725
3207,Consumer,Puerto Rico,PR,Caguas,725,18.2062397,-66.37052918,PUERTO RICO,PR,CAGUAS,725
4770,Corporate,Puerto Rico,PR,Caguas,725,18.22582245,-66.37056732,PUERTO RICO,PR,CAGUAS,725
9139,Home Office,EE. UU.,NC,Greensboro,27410,35.90308762,-79.62376404,EE UU,NC,GREENSBORO,27410
5695,Corporate,Puerto Rico,PR,Caguas,725,18.2068615,-66.37062836,PUERTO RICO,PR,CAGUAS,725
1877,Consumer,Puerto Rico,PR,Caguas,725,18.21932411,-66.37062073,PUERTO RICO,PR,CAGUAS,725
19463,Consumer,Puerto Rico,PR,Caguas,725,18.27526093,-66.0370636,PUERTO RICO,PR,CAGUAS,725
19453,Consumer,EE. UU.,CA,Panorama City,91402,34.15893936,-118.1809387,EE UU,CA,PANORAMA CITY,91402
13035,Consumer,Puerto Rico,PR,Caguas,725,18.28042221,-66.0370636,PUERTO RICO,PR,CAGUAS,725
14604,Consumer,Puerto Rico,PR,Caguas,725,18.29532433,-66.03705597,PUERTO RICO,PR,CAGUAS,725
2106,Consumer,EE. UU.,CO,Aurora,80010,39.74543381,-104.8753815,EE UU,CO,AURORA,80010
6780,Corporate,EE. UU.,SC,Lancaster,29720,34.85777283,-80.84423828,EE UU,SC,LANCASTER,29720
18349,Corporate,EE. UU.,NY,New York,10016,40.74559021,-73.97927856,EE UU,NY,NEW YORK,10016
17446,Corporate,EE. UU.,TX,Houston,77088,29.66958237,-95.24147034,EE UU,TX,HOUSTON,77088
9385,Consumer,EE. UU.,PA,Washington,15301,40.33852005,-80.1289444,EE UU,PA,WASHINGTON,15301
19424,Consumer,EE. UU.,UT,Provo,84604,40.3957901,-111.5488815,EE UU,UT,PROVO,84604
19422,Consumer,Puerto Rico,PR,Caguas,725,18.25554657,-66.03705597,PUERTO RICO,PR,CAGUAS,725
19416,Home Office,EE. UU.,NY,Brooklyn,11212,40.66080093,-73.92007446,EE UU,NY,BROOKLYN,11212
19413,Corporate,EE. UU.,MI,Taylor,48180,42.52365494,-85.69445801,EE UU,MI,TAYLOR,48180
19402,Corporate,Puerto Rico,PR,Caguas,725,18.20433235,-66.03705597,PUERTO RICO,PR,CAGUAS,725
19391,Corporate,Puerto Rico,PR,Caguas,725,18.2726593,-66.03705597,PUERTO RICO,PR,CAGUAS,725
19387,Corporate,EE. UU.,AZ,Peoria,85345,33.57873154,-112.266098,EE UU,AZ,PEORIA,85345
19374,Consumer,Puerto Rico,PR,Caguas,725,18.25214958,-66.03705597,PUERTO RICO,PR,CAGUAS,725
19360,Corporate,Puerto Rico,PR,Caguas,725,18.24564171,-66.03705597,PUERTO RICO,PR,CAGUAS,725
1962,Consumer,Puerto Rico,PR,Caguas,725,18.26423073,-66.37058258,PUERTO RICO,PR,CAGUAS,725
20402,Corporate,EE. UU.,NJ,North Bergen,7047,40.77699661,-74.03401947,EE UU,NJ,NORTH BERGEN,7047
11801,Corporate,EE. UU.,IL,Chicago,60640,41.89509964,-87.73982239,EE UU,IL,CHICAGO,60640
17747,Corporate,EE. UU.,NY,Spring Valley,10977,42.33480835,-74.93064117,EE UU,NY,SPRING VALLEY,10977
16011,Corporate,EE. UU.,FL,Fort Lauderdale,33312,26.11927223,-80.18818665,EE UU,FL,FORT LAUDERDALE,33312
8622,Corporate,EE. UU.,FL,Pompano Beach,33068,26.21472931,-80.23004913,EE UU,FL,POMPANO BEACH,33068
12350,Consumer,EE. UU.,IL,Chicago,60641,41.95346451,-87.73246002,EE UU,IL,CHICAGO,60641
3554,Corporate,EE. UU.,CA,Los Angeles,90001,33.96017456,-118.2632217,EE UU,CA,LOS ANGELES,90001
19309,Consumer,Puerto Rico,PR,Caguas,725,18.2222786,-66.03705597,PUERTO RICO,PR,CAGUAS,725
19308,Corporate,EE. UU.,LA,Opelousas,70570,30.56995392,-92.07212067,EE UU,LA,OPELOUSAS,70570
19300,Consumer,Puerto Rico,PR,Caguas,725,18.26806831,-66.0370636,PUERTO RICO,PR,CAGUAS,725
19283,Consumer,Puerto Rico,PR,Caguas,725,18.21238518,-66.0370636,PUERTO RICO,PR,CAGUAS,725
16765,Home Office,EE. UU.,NY,Lindenhurst,11757,40.68665695,-73.37553406,EE UU,NY,LINDENHURST,11757
16723,Consumer,EE. UU.,CA,Bakersfield,93307,35.31053162,-119.0147934,EE UU,CA,BAKERSFIELD,93307
16692,Corporate,EE. UU.,NY,Bronx,10466,40.8907814,-73.85758209,EE UU,NY,BRONX,10466
16673,Consumer,EE. UU.,OH,Strongsville,44136,41.3469696,-81.82631683,EE UU,OH,STRONGSVILLE,44136
16666,Corporate,Puerto Rico,PR,Caguas,725,18.22994232,-66.03705597,PUERTO RICO,PR,CAGUAS,725
16654,Home Office,Puerto Rico,PR,Caguas,725,18.2952652,-66.0370636,PUERTO RICO,PR,CAGUAS,725
16652,Corporate,EE. UU.,TX,Dallas,75287,33.00526428,-96.82467651,EE UU,TX,DALLAS,75287
14170,Home Office,Puerto Rico,PR,Caguas,725,18.24715424,-66.0370636,PUERTO RICO,PR,CAGUAS,725
13394,Home Office,Puerto Rico,PR,Caguas,725,18.23141098,-66.03705597,PUERTO RICO,PR,CAGUAS,725
1158,Consumer,Puerto Rico,PR,Caguas,725,18.26932716,-66.37056732,PUERTO RICO,PR,CAGUAS,725
6477,Consumer,Puerto Rico,PR,Caguas,725,18.24821472,-66.37055206,PUERTO RICO,PR,CAGUAS,725
12530,Consumer,Puerto Rico,PR,Caguas,725,18.21187782,-66.3706131,PUERTO RICO,PR,CAGUAS,725
10165,Consumer,EE. UU.,CA,Bakersfield,93308,35.30034638,-119.2525253,EE UU,CA,BAKERSFIELD,93308
3980,Consumer,EE. UU.,CA,Winnetka,91306,34.20909119,-118.5710068,EE UU,CA,WINNETKA,91306
4187,Consumer,EE. UU.,GA,Augusta,30907,33.52104187,-82.04935455,EE UU,GA,AUGUSTA,30907
7390,Consumer,EE. UU.,MA,New Bedford,2740,41.6280365,-70.92701721,EE UU,MA,NEW BEDFORD,2740
155,Consumer,Puerto Rico,PR,Caguas,725,18.24755478,-66.02526856,PUERTO RICO,PR,CAGUAS,725
11658,Consumer,EE. UU.,OR,Portland,97223,45.44815064,-122.7694931,EE UU,OR,PORTLAND,97223
2037,Consumer,EE. UU.,CA,Rancho Cordova,95670,38.61177445,-121.2828674,EE UU,CA,RANCHO CORDOVA,95670
5625,Consumer,EE. UU.,CA,Goleta,93117,34.41292954,-119.8607178,EE UU,CA,GOLETA,93117
3603,Corporate,EE. UU.,CO,Longmont,80501,40.1901207,-105.1010666,EE UU,CO,LONGMONT,80501
15971,Corporate,EE. UU.,CA,Encinitas,92024,33.04647064,-117.2896729,EE UU,CA,ENCINITAS,92024
18392,Corporate,EE. UU.,CO,Denver,80219,39.71104431,-105.0919266,EE UU,CO,DENVER,80219
15500,Corporate,EE. UU.,CA,Hacienda Heights,91745,33.97114563,-117.9650879,EE UU,CA,HACIENDA HEIGHTS,91745
15498,Corporate,EE. UU.,OH,Columbus,43228,39.83797073,-83.28674316,EE UU,OH,COLUMBUS,43228
9514,Corporate,EE. UU.,CA,Laguna Hills,92653,33.61217499,-117.7096787,EE UU,CA,LAGUNA HILLS,92653
2153,Corporate,EE. UU.,CA,Bakersfield,93307,35.31053162,-119.0147934,EE UU,CA,BAKERSFIELD,93307
16633,Home Office,Puerto Rico,PR,Caguas,725,18.2652607,-66.0370636,PUERTO RICO,PR,CAGUAS,725
6499,Home Office,EE. UU.,CO,Denver,80219,39.68975067,-105.0245895,EE UU,CO,DENVER,80219
312,Consumer,EE. UU.,TX,Houston,77055,29.71730995,-95.67306519,EE UU,TX,HOUSTON,77055
8184,Corporate,EE. UU.,NY,Brooklyn,11229,40.65997315,-73.94541931,EE UU,NY,BROOKLYN,11229
9913,Corporate,Puerto Rico,PR,Caguas,725,18.21897697,-66.37056732,PUERTO RICO,PR,CAGUAS,725
3503,Corporate,EE. UU.,PA,Philadelphia,19148,39.92321014,-75.16308594,EE UU,PA,PHILADELPHIA,19148
102,Corporate,Puerto Rico,PR,Caguas,725,18.22758102,-66.04357147,PUERTO RICO,PR,CAGUAS,725
12679,Home Office,Puerto Rico,PR,Caguas,725,18.26339531,-66.03704834,PUERTO RICO,PR,CAGUAS,725
8897,Home Office,Puerto Rico,PR,Caguas,725,18.20705986,-66.37054443,PUERTO RICO,PR,CAGUAS,725
12342,Consumer,Puerto Rico,PR,Caguas,725,18.2977562,-66.37054443,PUERTO RICO,PR,CAGUAS,725
10009,Corporate,Puerto Rico,PR,Caguas,725,18.29542542,-66.37052155,PUERTO RICO,PR,CAGUAS,725
11582,Corporate,Puerto Rico,PR,Caguas,725,18.2283001,-66.37059784,PUERTO RICO,PR,CAGUAS,725
16218,Corporate,Puerto Rico,PR,Caguas,725,18.22852516,-66.03705597,PUERTO RICO,PR,CAGUAS,725
12195,Corporate,Puerto Rico,PR,Caguas,725,18.2187748,-66.37056732,PUERTO RICO,PR,CAGUAS,725
10689,Corporate,EE. UU.,NV,Las Vegas,89108,36.06948471,-115.1725769,EE UU,NV,LAS VEGAS,89108
6992,Corporate,EE. UU.,CA,Oxnard,93030,34.19825363,-119.1806412,EE UU,CA,OXNARD,93030
4177,Corporate,EE. UU.,VA,Chesapeake,23322,36.70524979,-76.2432785,EE UU,VA,CHESAPEAKE,23322
20236,Corporate,EE. UU.,MI,Highland Park,48203,42.39173126,-83.10753632,EE UU,MI,HIGHLAND PARK,48203
19813,Corporate,EE. UU.,CA,Cerritos,90703,33.80986023,-118.0200806,EE UU,CA,CERRITOS,90703
15203,Corporate,EE. UU.,NY,Webster,14580,43.20886993,-77.45961762,EE UU,NY,WEBSTER,14580
6500,Consumer,EE. UU.,TX,Mesquite,75149,32.7651329,-96.5814209,EE UU,TX,MESQUITE,75149
3971,Consumer,EE. UU.,AR,Jonesboro,72401,35.85791779,-90.65527344,EE UU,AR,JONESBORO,72401
5487,Consumer,EE. UU.,IL,Chicago,60630,41.98438263,-87.82299042,EE UU,IL,CHICAGO,60630
7382,Consumer,EE. UU.,IL,Chicago,60624,41.89546967,-87.71355438,EE UU,IL,CHICAGO,60624
1174,Consumer,EE. UU.,TN,Memphis,38109,35.0965271,-90.06786346,EE UU,TN,MEMPHIS,38109
733,Consumer,EE. UU.,TX,Amarillo,79109,32.34654236,-103.0585098,EE UU,TX,AMARILLO,79109
245,Consumer,EE. UU.,NY,Yonkers,10701,40.92575073,-73.87052155,EE UU,NY,YONKERS,10701
1314,Corporate,EE. UU.,CA,Anaheim,92802,33.81289673,-117.9363785,EE UU,CA,ANAHEIM,92802
7710,Corporate,EE. UU.,NC,Greensboro,27410,35.9031601,-79.62404633,EE UU,NC,GREENSBORO,27410
11236,Corporate,EE. UU.,ND,Bismarck,58501,46.79725266,-100.7413101,EE UU,ND,BISMARCK,58501
12163,Consumer,Puerto Rico,PR,Caguas,725,18.26163292,-66.37055206,PUERTO RICO,PR,CAGUAS,725
8063,Consumer,EE. UU.,NY,Brooklyn,11208,40.62709045,-73.9412384,EE UU,NY,BROOKLYN,11208
2512,Consumer,Puerto Rico,PR,Caguas,725,18.28093147,-66.37051392,PUERTO RICO,PR,CAGUAS,725
944,Corporate,EE. UU.,MI,Wyoming,49509,42.90198517,-85.67822266,EE UU,MI,WYOMING,49509
13374,Consumer,EE. UU.,WI,Madison,53704,43.09559631,-89.35118866,EE UU,WI,MADISON,53704
14041,Consumer,EE. UU.,AZ,Chandler,85224,33.30039215,-111.8709564,EE UU,AZ,CHANDLER,85224
12697,Consumer,EE. UU.,CA,Cerritos,90703,33.80986023,-118.0200806,EE UU,CA,CERRITOS,90703
14986,Consumer,EE. UU.,IL,Elgin,60123,42.03330612,-88.29245758,EE UU,IL,ELGIN,60123
3539,Consumer,EE. UU.,DC,Washington,20011,38.96081924,-77.02661896,EE UU,DC,WASHINGTON,20011
3344,Consumer,EE. UU.,VA,Virginia Beach,23455,36.91083145,-76.12958527,EE UU,VA,VIRGINIA BEACH,23455
7436,Consumer,EE. UU.,CA,Fairfield,94533,38.25131607,-122.0456543,EE UU,CA,FAIRFIELD,94533
15436,Home Office,Puerto Rico,PR,Caguas,725,18.28318977,-66.03705597,PUERTO RICO,PR,CAGUAS,725
10733,Home Office,Puerto Rico,PR,Caguas,725,18.29041481,-66.37062073,PUERTO RICO,PR,CAGUAS,725
9079,Home Office,Puerto Rico,PR,Caguas,725,18.2894516,-66.37059784,PUERTO RICO,PR,CAGUAS,725
16203,Home Office,Puerto Rico,PR,Caguas,725,18.23067284,-66.03705597,PUERTO RICO,PR,CAGUAS,725
16285,Home Office,Puerto Rico,PR,Caguas,725,18.22414208,-66.03705597,PUERTO RICO,PR,CAGUAS,725
2381,Home Office,Puerto Rico,PR,Caguas,725,18.26327515,-66.3705368,PUERTO RICO,PR,CAGUAS,725
1470,Home Office,Puerto Rico,PR,Caguas,725,18.27072716,-66.3706131,PUERTO RICO,PR,CAGUAS,725
11276,Home Office,Puerto Rico,PR,Caguas,725,18.21006012,-66.37062073,PUERTO RICO,PR,CAGUAS,725
6169,Home Office,Puerto Rico,PR,Caguas,725,18.29436684,-66.37056732,PUERTO RICO,PR,CAGUAS,725
20055,Consumer,Puerto Rico,PR,Caguas,725,18.26029587,-66.0370636,PUERTO RICO,PR,CAGUAS,725
56,Consumer,Puerto Rico,PR,Caguas,725,18.1464901,-66.57675934,PUERTO RICO,PR,CAGUAS,725
1757,Consumer,Puerto Rico,PR,Caguas,725,18.25950241,-66.37050629,PUERTO RICO,PR,CAGUAS,725
4662,Consumer,Puerto Rico,PR,Caguas,725,18.2606163,-66.3706131,PUERTO RICO,PR,CAGUAS,725
3611,Corporate,Puerto Rico,PR,Caguas,725,18.2446003,-66.37054443,PUERTO RICO,PR,CAGUAS,725
3169,Corporate,Puerto Rico,PR,Caguas,725,18.2766571,-66.37062836,PUERTO RICO,PR,CAGUAS,725
3456,Corporate,Puerto Rico,PR,Caguas,725,18.22146416,-66.37062073,PUERTO RICO,PR,CAGUAS,725
4994,Corporate,Puerto Rico,PR,Caguas,725,18.27683449,-66.37056732,PUERTO RICO,PR,CAGUAS,725
11398,Corporate,Puerto Rico,PR,Caguas,725,18.24522018,-66.37055206,PUERTO RICO,PR,CAGUAS,725
14075,Corporate,Puerto Rico,PR,Caguas,725,18.23781776,-66.03705597,PUERTO RICO,PR,CAGUAS,725
16531,Corporate,Puerto Rico,PR,Caguas,725,18.28105927,-66.03705597,PUERTO RICO,PR,CAGUAS,725
4342,Corporate,Puerto Rico,PR,Caguas,725,18.28503227,-66.37055969,PUERTO RICO,PR,CAGUAS,725
10719,Corporate,Puerto Rico,PR,Caguas,725,18.22368622,-66.37057495,PUERTO RICO,PR,CAGUAS,725
15394,Corporate,Puerto Rico,PR,Caguas,725,18.20412064,-66.0370636,PUERTO RICO,PR,CAGUAS,725
4026,Corporate,Puerto Rico,PR,Caguas,725,18.25513649,-66.37062073,PUERTO RICO,PR,CAGUAS,725
10804,Corporate,EE. UU.,NY,Ridgewood,11385,40.70074081,-73.8950882,EE UU,NY,RIDGEWOOD,11385
7307,Corporate,EE. UU.,IL,Palatine,60067,42.11048508,-88.08236694,EE UU,IL,PALATINE,60067
7630,Corporate,EE. UU.,LA,Opelousas,70570,30.67147255,-92.21757507,EE UU,LA,OPELOUSAS,70570
2526,Corporate,EE. UU.,WA,Seattle,98115,47.70080566,-122.3029633,EE UU,WA,SEATTLE,98115
9898,Corporate,EE. UU.,MD,Pasadena,21122,39.12866974,-76.54676819,EE UU,MD,PASADENA,21122
7140,Corporate,EE. UU.,CA,San Jose,95124,37.26665497,-121.9148026,EE UU,CA,SAN JOSE,95124
1310,Corporate,EE. UU.,IN,Indianapolis,46227,39.21051407,-85.92923737,EE UU,IN,INDIANAPOLIS,46227
6342,Corporate,EE. UU.,TX,El Paso,79912,31.84699822,-106.5490112,EE UU,TX,EL PASO,79912
2444,Consumer,EE. UU.,IL,Moline,61265,41.49992752,-90.51541138,EE UU,IL,MOLINE,61265
11589,Consumer,EE. UU.,WA,Kent,98031,47.39371109,-122.2228317,EE UU,WA,KENT,98031
504,Consumer,EE. UU.,FL,Orange Park,32073,28.03642082,-82.4863205,EE UU,FL,ORANGE PARK,32073
8214,Consumer,EE. UU.,CA,North Hills,91343,34.23563004,-118.4847031,EE UU,CA,NORTH HILLS,91343
5657,Consumer,EE. UU.,OH,Lakewood,44107,41.48466873,-81.77624512,EE UU,OH,LAKEWOOD,44107
11874,Consumer,EE. UU.,OH,Elyria,44035,41.35353088,-82.21324921,EE UU,OH,ELYRIA,44035
7403,Consumer,EE. UU.,HI,Honolulu,96822,21.27391243,-157.688324,EE UU,HI,HONOLULU,96822
7643,Corporate,EE. UU.,NY,Buffalo,14215,42.94129181,-78.80055237,EE UU,NY,BUFFALO,14215
1170,Corporate,EE. UU.,NJ,Morristown,7960,40.79858398,-74.4823761,EE UU,NJ,MORRISTOWN,7960
10351,Home Office,Puerto Rico,PR,Caguas,725,18.28886795,-66.37054443,PUERTO RICO,PR,CAGUAS,725
13129,Home Office,Puerto Rico,PR,Caguas,725,18.26872826,-66.03705597,PUERTO RICO,PR,CAGUAS,725
10845,Home Office,Puerto Rico,PR,Caguas,725,18.26864052,-66.37055206,PUERTO RICO,PR,CAGUAS,725
20740,Home Office,Puerto Rico,PR,Caguas,725,18.21002388,-66.0370636,PUERTO RICO,PR,CAGUAS,725
17554,Home Office,Puerto Rico,PR,Caguas,725,18.26373291,-66.03705597,PUERTO RICO,PR,CAGUAS,725
8459,Home Office,Puerto Rico,PR,Caguas,725,18.27001953,-66.37055206,PUERTO RICO,PR,CAGUAS,725
19906,Home Office,Puerto Rico,PR,Caguas,725,18.23637199,-66.03705597,PUERTO RICO,PR,CAGUAS,725
19820,Home Office,Puerto Rico,PR,Caguas,725,18.2756424,-66.03705597,PUERTO RICO,PR,CAGUAS,725
10123,Home Office,Puerto Rico,PR,Caguas,725,18.29522133,-66.37056732,PUERTO RICO,PR,CAGUAS,725
10168,Home Office,Puerto Rico,PR,Caguas,725,18.21898079,-66.37054443,PUERTO RICO,PR,CAGUAS,725
1923,Home Office,Puerto Rico,PR,Caguas,725,18.23054123,-66.37055969,PUERTO RICO,PR,CAGUAS,725
10626,Home Office,Puerto Rico,PR,Caguas,725,18.28305817,-66.37059784,PUERTO RICO,PR,CAGUAS,725
3431,Consumer,Puerto Rico,PR,Caguas,725,18.28803253,-66.37057495,PUERTO RICO,PR,CAGUAS,725
7001,Consumer,Puerto Rico,PR,Caguas,725,18.23337936,-66.37060547,PUERTO RICO,PR,CAGUAS,725
8277,Consumer,Puerto Rico,PR,Caguas,725,18.20121193,-66.3705368,PUERTO RICO,PR,CAGUAS,725
14210,Consumer,Puerto Rico,PR,Caguas,725,18.25654602,-66.03705597,PUERTO RICO,PR,CAGUAS,725
13064,Consumer,Puerto Rico,PR,Caguas,725,18.23300552,-66.03705597,PUERTO RICO,PR,CAGUAS,725
12014,Consumer,Puerto Rico,PR,Manati,674,18.43013001,-66.48731232,PUERTO RICO,PR,MANATI,674
9019,Consumer,Puerto Rico,PR,Caguas,725,18.22817802,-66.3705368,PUERTO RICO,PR,CAGUAS,725
6471,Consumer,Puerto Rico,PR,Caguas,725,18.21303558,-66.37055969,PUERTO RICO,PR,CAGUAS,725
5401,Consumer,Puerto Rico,PR,Caguas,725,18.25399208,-66.37057495,PUERTO RICO,PR,CAGUAS,725
12875,Consumer,Puerto Rico,PR,Caguas,725,18.22309113,-66.03705597,PUERTO RICO,PR,CAGUAS,725
15092,Consumer,Puerto Rico,PR,Caguas,725,18.24329186,-66.0370636,PUERTO RICO,PR,CAGUAS,725
230,Consumer,Puerto Rico,PR,Caguas,725,18.24765778,-66.02529144,PUERTO RICO,PR,CAGUAS,725
3820,Corporate,EE. UU.,OR,Beaverton,97006,45.5220108,-122.8633347,EE UU,OR,BEAVERTON,97006
9329,Corporate,EE. UU.,LA,Metairie,70003,29.98773956,-90.22795868,EE UU,LA,METAIRIE,70003
7659,Corporate,EE. UU.,OH,Fairfield,45014,39.32189941,-84.50239563,EE UU,OH,FAIRFIELD,45014
11306,Corporate,EE. UU.,FL,Miami,33177,25.7758522,-80.1937027,EE UU,FL,MIAMI,33177
6154,Corporate,EE. UU.,FL,Miami,33155,25.84462547,-80.19619751,EE UU,FL,MIAMI,33155
3106,Corporate,EE. UU.,NM,Las Cruces,88005,32.31056595,-106.7821274,EE UU,NM,LAS CRUCES,88005
11439,Corporate,EE. UU.,TX,El Paso,79936,31.74350929,-106.3041382,EE UU,TX,EL PASO,79936
224,Corporate,EE. UU.,WV,Wheeling,26003,40.09409714,-80.5967865,EE UU,WV,WHEELING,26003
7109,Corporate,EE. UU.,IL,Chicago,60625,41.74334717,-87.57434082,EE UU,IL,CHICAGO,60625
9611,Corporate,EE. UU.,MO,Saint Louis,63116,38.55596924,-90.27106476,EE UU,MO,SAINT LOUIS,63116
12129,Consumer,EE. UU.,NY,Bronx,10468,40.86552811,-73.90142822,EE UU,NY,BRONX,10468
9823,Consumer,EE. UU.,UT,Ogden,84404,41.27436829,-111.9628677,EE UU,UT,OGDEN,84404
7051,Consumer,EE. UU.,IL,Wheaton,60187,41.86656189,-88.10800171,EE UU,IL,WHEATON,60187
9667,Consumer,EE. UU.,CA,Garden Grove,92843,33.77349472,-118.0337219,EE UU,CA,GARDEN GROVE,92843
1261,Consumer,EE. UU.,CA,Fullerton,92833,33.86329651,-117.9716263,EE UU,CA,FULLERTON,92833
7958,Consumer,EE. UU.,FL,Miami,33155,25.86194229,-80.19741821,EE UU,FL,MIAMI,33155
4843,Consumer,EE. UU.,AZ,Glendale,85301,33.5399437,-112.1772079,EE UU,AZ,GLENDALE,85301
10584,Consumer,EE. UU.,CA,Los Angeles,90007,34.02910996,-118.2830658,EE UU,CA,LOS ANGELES,90007
